item_number,name,year,theme,subtheme,pieces,minifigures,image_URL,price
40054,Summer Scene,2013,Seasonal,Summer,40,1,http://images.brickset.com/sets/images/40054-1.jpg,3.99
40055,Halloween Pumpkin,2013,Seasonal,Halloween,52,NA,http://images.brickset.com/sets/images/40055-1.jpg,3.99
40056,Thanksgiving Feast,2013,Seasonal,Thanksgiving,46,2,http://images.brickset.com/sets/images/40056-1.jpg,6.99
40057,Fall Scene,2013,Seasonal,Fall,72,3,http://images.brickset.com/sets/images/40057-1.jpg,6.99
40058,Decorating the Tree,2013,Seasonal,Christmas,110,2,http://images.brickset.com/sets/images/40058-1.jpg,6.99
40059,Santa's Sleigh,2013,Seasonal,Christmas,77,2,http://images.brickset.com/sets/images/40059-1.jpg,6.99
40061,Igloo,2013,Promotional,Monthly Mini Model Build,40,NA,http://images.brickset.com/sets/images/40061-1.jpg,0
40062,Log Cabin,2013,Promotional,Monthly Mini Model Build,59,NA,http://images.brickset.com/sets/images/40062-1.jpg,0
40063,Sea Turtle,2013,Promotional,Monthly Mini Model Build,29,NA,http://images.brickset.com/sets/images/40063-1.jpg,0
40064,Lamb,2013,Promotional,Monthly Mini Model Build,32,NA,http://images.brickset.com/sets/images/40064-1.jpg,0
40065,Kingfisher,2013,Promotional,Monthly Mini Model Build,21,NA,http://images.brickset.com/sets/images/40065-1.jpg,0
40066,Fisherman,2013,Promotional,Monthly Mini Model Build,37,NA,http://images.brickset.com/sets/images/40066-1.jpg,0
40067,Crab,2013,Promotional,Monthly Mini Model Build,37,NA,http://images.brickset.com/sets/images/40067-1.jpg,0
40068,Flamingo,2013,Promotional,Monthly Mini Model Build,31,NA,http://images.brickset.com/sets/images/40068-1.jpg,0
40069,Pirate,2013,Promotional,Monthly Mini Model Build,44,NA,http://images.brickset.com/sets/images/40069-1.jpg,0
40070,Witch,2013,Promotional,Monthly Mini Model Build,22,NA,http://images.brickset.com/sets/images/40070-1.jpg,0
40071,Lawn mower,2013,Promotional,Monthly Mini Model Build,NA,NA,http://images.brickset.com/sets/images/40071-1.jpg,0
40072,Rocking Horse,2013,Promotional,Monthly Mini Model Build,NA,NA,http://images.brickset.com/sets/images/40072-1.jpg,0
40077,Geoffrey,2013,Promotional,Toys R Us,90,NA,http://images.brickset.com/sets/images/40077-1.jpg,4.99
40080,Friends Pencil Holder,2013,Friends,,138,NA,http://images.brickset.com/sets/images/40080-1.jpg,10.49
41000,Water Scooter Fun,2013,Friends,,28,1,http://images.brickset.com/sets/images/41000-1.jpg,4.99
41001,Mia's Magic Tricks,2013,Friends,,90,1,http://images.brickset.com/sets/images/41001-1.jpg,9.99
41002,Emma's Karate Class,2013,Friends,,93,1,http://images.brickset.com/sets/images/41002-1.jpg,9.99
41003,Olivia's Newborn Foal,2013,Friends,,70,1,http://images.brickset.com/sets/images/41003-1.jpg,9.99
41004,Rehearsal Stage,2013,Friends,,198,1,http://images.brickset.com/sets/images/41004-1.jpg,17.99
41005,Heartlake High,2013,Friends,,487,3,http://images.brickset.com/sets/images/41005-1.jpg,49.99
41006,Downtown Bakery,2013,Friends,,253,2,http://images.brickset.com/sets/images/41006-1.jpg,24.99
41007,Heartlake Pet Salon,2013,Friends,,242,2,http://images.brickset.com/sets/images/41007-1.jpg,29.99
41008,Heartlake City Pool,2013,Friends,,423,2,http://images.brickset.com/sets/images/41008-1.jpg,39.99
41009,Andrea's Bedroom,2013,Friends,,75,1,http://images.brickset.com/sets/images/41009-1.jpg,9.99
41010,Olivia's Beach Buggy,2013,Friends,,94,1,http://images.brickset.com/sets/images/41010-1.jpg,9.99
41011,Stephanie's Soccer Practice,2013,Friends,,80,1,http://images.brickset.com/sets/images/41011-1.jpg,9.99
41013,Emma's Sports Car,2013,Friends,,159,1,http://images.brickset.com/sets/images/41013-1.jpg,12.99
41015,Dolphin Cruiser,2013,Friends,,612,3,http://images.brickset.com/sets/images/41015-1.jpg,59.99
41016,Friends Advent Calendar,2013,Friends,Seasonal,213,2,http://images.brickset.com/sets/images/41016-1.jpg,19.99
41017,Squirrel's Tree House,2013,Friends,Animals series 1,41,NA,http://images.brickset.com/sets/images/41017-1.jpg,2.99
41018,Cat's Playground,2013,Friends,Animals series 1,31,NA,http://images.brickset.com/sets/images/41018-1.jpg,2.99
41019,Turtle's Little Oasis,2013,Friends,Animals series 1,33,NA,http://images.brickset.com/sets/images/41019-1.jpg,2.99
41020,Hedgehog's Hideaway,2013,Friends,Animals series 2,34,NA,http://images.brickset.com/sets/images/41020-1.jpg,2.99
41021,Poodle's Little Palace,2013,Friends,Animals series 2,46,NA,http://images.brickset.com/sets/images/41021-1.jpg,2.99
41022,Bunny's Hutch,2013,Friends,Animals series 2,37,NA,http://images.brickset.com/sets/images/41022-1.jpg,2.99
41023,Fawn's Forest,2013,Friends,Animals series 3,35,NA,http://images.brickset.com/sets/images/41023-1.jpg,2.99
41024,Parrot's Perch,2013,Friends,Animals series 3,32,NA,http://images.brickset.com/sets/images/41024-1.jpg,2.99
41025,Puppy's Playhouse,2013,Friends,Animals series 3,39,NA,http://images.brickset.com/sets/images/41025-1.jpg,2.99
41999,4x4 Crawler Exclusive Edition ,2013,Technic,,1585,NA,http://images.brickset.com/sets/images/41999-1.jpg,139.99
42000,Grand Prix Racer,2013,Technic,,1141,NA,http://images.brickset.com/sets/images/42000-1.jpg,79.99
42001,Mini Off-Roader,2013,Technic,,100,NA,http://images.brickset.com/sets/images/42001-1.jpg,7.99
42002,Hovercraft,2013,Technic,,170,NA,http://images.brickset.com/sets/images/42002-1.jpg,12.99
42004,Mini Backhoe Loader,2013,Technic,,246,NA,http://images.brickset.com/sets/images/42004-1.jpg,17.99
42005,Monster Truck,2013,Technic,,329,NA,http://images.brickset.com/sets/images/42005-1.jpg,34.99
42006,Excavator,2013,Technic,,720,NA,http://images.brickset.com/sets/images/42006-1.jpg,49.99
42007,Moto Cross Bike,2013,Technic,,253,NA,http://images.brickset.com/sets/images/42007-1.jpg,24.99
42008,Service Truck,2013,Technic,,1276,NA,http://images.brickset.com/sets/images/42008-1.jpg,99.99
42009,Mobile Crane MK II,2013,Technic,,2606,NA,http://images.brickset.com/sets/images/42009-1.jpg,149.99
42010,Off-road Racer,2013,Technic,,160,NA,http://images.brickset.com/sets/images/42010-1.jpg,14.99
42011,Race Car,2013,Technic,,158,NA,http://images.brickset.com/sets/images/42011-1.jpg,14.99
44000,FURNO XL,2013,HERO Factory,,103,NA,http://images.brickset.com/sets/images/44000-1.jpg,14.99
44001,PYROX,2013,HERO Factory,,50,NA,http://images.brickset.com/sets/images/44001-1.jpg,9.99
44002,ROCKA,2013,HERO Factory,,43,NA,http://images.brickset.com/sets/images/44002-1.jpg,7.99
44003,SCAROX,2013,HERO Factory,,46,NA,http://images.brickset.com/sets/images/44003-1.jpg,7.99
44004,BULK,2013,HERO Factory,,50,NA,http://images.brickset.com/sets/images/44004-1.jpg,7.99
44005,BRUIZER,2013,HERO Factory,,62,NA,http://images.brickset.com/sets/images/44005-1.jpg,9.99
44006,BREEZ,2013,HERO Factory,,49,NA,http://images.brickset.com/sets/images/44006-1.jpg,7.99
44007,OGRUM,2013,HERO Factory,,59,NA,http://images.brickset.com/sets/images/44007-1.jpg,9.99
44008,SURGE,2013,HERO Factory,,66,NA,http://images.brickset.com/sets/images/44008-1.jpg,9.99
44009,DRAGON BOLT,2013,HERO Factory,,149,NA,http://images.brickset.com/sets/images/44009-1.jpg,17.99
44010,STORMER,2013,HERO Factory,,69,NA,http://images.brickset.com/sets/images/44010-1.jpg,9.99
44011,FROST BEAST,2013,HERO Factory,,60,NA,http://images.brickset.com/sets/images/44011-1.jpg,9.99
44012,EVO,2013,HERO Factory,,51,NA,http://images.brickset.com/sets/images/44012-1.jpg,7.99
44013,AQUAGON,2013,HERO Factory,,41,NA,http://images.brickset.com/sets/images/44013-1.jpg,7.99
44014,JET ROCKA,2013,HERO Factory,,290,NA,http://images.brickset.com/sets/images/44014-1.jpg,24.99
45100,StoryStarter Core Set,2013,Education,,1147,NA,http://images.brickset.com/sets/images/45100-1.jpg,NA
45500,EV3 Intelligent Brick,2013,Mindstorms,EV3,1,NA,http://images.brickset.com/sets/images/45500-1.jpg,199.99
45501,DC Rechargeable Battery,2013,Education,Mindstorms,NA,NA,http://images.brickset.com/sets/images/45501-1.jpg,69.99
45502,EV3 Large Servo Motor,2013,Mindstorms,EV3,1,NA,http://images.brickset.com/sets/images/45502-1.jpg,24.99
45503,EV3 Medium Servo Motor,2013,Mindstorms,EV3,1,NA,http://images.brickset.com/sets/images/45503-1.jpg,19.99
45504,EV3 Ultrasonic Sensor,2013,Mindstorms,EV3,1,NA,http://images.brickset.com/sets/images/45504-1.jpg,24.99
45505,EV3 Gyro Sensor,2013,Mindstorms,EV3,1,NA,http://images.brickset.com/sets/images/45505-1.jpg,24.99
45506,EV3 Colour Sensor,2013,Mindstorms,EV3,1,NA,http://images.brickset.com/sets/images/45506-1.jpg,24.99
45507,EV3 Touch Sensor,2013,Mindstorms,EV3,1,NA,http://images.brickset.com/sets/images/45507-1.jpg,14.99
45508,EV3 Infrared Beacon,2013,Mindstorms,EV3,1,NA,http://images.brickset.com/sets/images/45508-1.jpg,21.99
45509,EV3 Infrared Sensor,2013,Mindstorms,EV3,1,NA,http://images.brickset.com/sets/images/45509-1.jpg,24.99
45514,Cable Pack,2013,Education,Mindstorms,7,NA,http://images.brickset.com/sets/images/45514-1.jpg,14.99
45544,Education EV3 Core Set,2013,Education,Mindstorms,541,NA,http://images.brickset.com/sets/images/45544-1.jpg,NA
45560,Education EV3 Expansion Set,2013,Education,Mindstorms,853,NA,http://images.brickset.com/sets/images/45560-1.jpg,NA
50003,Batman,2013,Games,,257,8,http://images.brickset.com/sets/images/50003-1.jpg,19.99
50004,Story Mixer,2013,Games,,425,NA,http://images.brickset.com/sets/images/50004-1.jpg,NA
50006,Legends of Chima,2013,Games,,211,12,http://images.brickset.com/sets/images/50006-1.jpg,14.99
50011,The Battle for Helms Deep,2013,Games,,338,28,http://images.brickset.com/sets/images/50011-1.jpg,29.99
60000,Fire Motorcycle,2013,City,Fire,40,1,http://images.brickset.com/sets/images/60000-1.jpg,4.99
60001,Fire Chief Car,2013,City,Fire,80,2,http://images.brickset.com/sets/images/60001-1.jpg,7.99
60002,Fire Truck,2013,City,Fire,209,2,http://images.brickset.com/sets/images/60002-1.jpg,14.99
60003,Fire Emergency,2013,City,Fire,301,3,http://images.brickset.com/sets/images/60003-1.jpg,24.99
60004,Fire Station,2013,City,Fire,752,5,http://images.brickset.com/sets/images/60004-1.jpg,69.99
60005,Fire Boat,2013,City,Fire,222,4,http://images.brickset.com/sets/images/60005-1.jpg,24.99
60006,Police ATV,2013,City,Police,51,2,http://images.brickset.com/sets/images/60006-1.jpg,4.99
60007,High Speed Chase,2013,City,Police,283,3,http://images.brickset.com/sets/images/60007-1.jpg,19.99
60008,Museum Break-in,2013,City,Police,563,6,http://images.brickset.com/sets/images/60008-1.jpg,49.99
60009,Helicopter Arrest,2013,City,Police,352,5,http://images.brickset.com/sets/images/60009-1.jpg,39.99
60010,Fire Helicopter,2013,City,Fire,232,2,http://images.brickset.com/sets/images/60010-1.jpg,29.99
60011,Surfer Rescue,2013,City,Coast Guard,32,2,http://images.brickset.com/sets/images/60011-1.jpg,4.99
60012,Coast Guard 4x4 & Diving Boat,2013,City,Coast Guard,128,2,http://images.brickset.com/sets/images/60012-1.jpg,9.99
60013,Coast Guard Helicopter,2013,City,Coast Guard,230,4,http://images.brickset.com/sets/images/60013-1.jpg,24.99
60014,Coast Guard Patrol,2013,City,Coast Guard,449,6,http://images.brickset.com/sets/images/60014-1.jpg,59.99
60015,Coast Guard Plane,2013,City,Coast Guard,279,3,http://images.brickset.com/sets/images/60015-1.jpg,34.99
60016,Tanker Truck,2013,City,Traffic,191,1,http://images.brickset.com/sets/images/60016-1.jpg,17.99
60017,Flatbed Truck,2013,City,Traffic,212,2,http://images.brickset.com/sets/images/60017-1.jpg,17.99
60018,Cement Mixer,2013,City,Traffic,221,2,http://images.brickset.com/sets/images/60018-1.jpg,17.99
60019,Stunt Plane,2013,City,Airport,140,2,http://images.brickset.com/sets/images/60019-1.jpg,9.99
60020,Cargo Truck,2013,City,Cargo,321,3,http://images.brickset.com/sets/images/60020-1.jpg,24.99
60021,Cargo Heliplane,2013,City,Cargo,393,3,http://images.brickset.com/sets/images/60021-1.jpg,34.99
60022,Cargo Terminal,2013,City,Cargo,658,5,http://images.brickset.com/sets/images/60022-1.jpg,69.99
60023,LEGO City Starter Set,2013,City,Traffic,272,5,http://images.brickset.com/sets/images/60023-1.jpg,19.99
60024,City Advent Calendar,2013,City,Seasonal,244,8,http://images.brickset.com/sets/images/60024-1.jpg,19.99
60025,Grand Prix Truck,2013,City,Traffic,315,3,http://images.brickset.com/sets/images/60025-1.jpg,24.99
60026,Town Square,2013,City,Traffic,914,9,http://images.brickset.com/sets/images/60026-1.jpg,79.99
60027,Monster Truck Transporter,2013,City,Traffic,299,3,http://images.brickset.com/sets/images/60027-1.jpg,24.99
6031640,Chima Promotional Pack,2013,Legends of Chima,,5,NA,http://images.brickset.com/sets/images/6031640-1.jpg,0
6031641,Lion tribe rip-cord and topper,2013,Legends of Chima,,2,NA,http://images.brickset.com/sets/images/6031641-1.jpg,0
66474,LEGO Chima Super Pack,2013,Legends of Chima, Product Collection,1081,NA,http://images.brickset.com/sets/images/66474-1.jpg,NA
70000,Razcal's Glider,2013,Legends of Chima,,109,1,http://images.brickset.com/sets/images/70000-1.jpg,7.99
70001,Crawley's Claw Ripper,2013,Legends of Chima,,139,2,http://images.brickset.com/sets/images/70001-1.jpg,12.99
70002,Lennox' Lion Attack,2013,Legends of Chima,,230,2,http://images.brickset.com/sets/images/70002-1.jpg,17.99
70003,Eris' Eagle Interceptor,2013,Legends of Chima,,348,3,http://images.brickset.com/sets/images/70003-1.jpg,29.99
70004,Wakz' Pack Tracker,2013,Legends of Chima,,297,3,http://images.brickset.com/sets/images/70004-1.jpg,29.99
70005,Laval's Royal Fighter,2013,Legends of Chima,,417,3,http://images.brickset.com/sets/images/70005-1.jpg,39.99
70006,Cragger's Command Ship,2013,Legends of Chima,,609,6,http://images.brickset.com/sets/images/70006-1.jpg,69.99
70007,Eglor's Twin Bike,2013,Legends of Chima,,223,2,http://images.brickset.com/sets/images/70007-1.jpg,19.99
70008,Gorzan's Gorilla Striker,2013,Legends of Chima,,505,4,http://images.brickset.com/sets/images/70008-1.jpg,49.99
70009,Worriz's Combat Lair,2013,Legends of Chima,,664,6,http://images.brickset.com/sets/images/70009-1.jpg,59.99
70010,The Lion CHI Temple,2013,Legends of Chima,,1258,7,http://images.brickset.com/sets/images/70010-1.jpg,99.99
70011,Eagles' Castle,2013,Legends of Chima,Speedorz,369,3,http://images.brickset.com/sets/images/70011-1.jpg,34.99
70012,Razar's CHI Raider,2013,Legends of Chima,,412,3,http://images.brickset.com/sets/images/70012-2.jpg,39.99
70013,Equila's Ultra Striker,2013,Legends of Chima,,339,3,http://images.brickset.com/sets/images/70013-1.jpg,39.99
70014,The Croc Swamp Hideout,2013,Legends of Chima,,647,5,http://images.brickset.com/sets/images/70014-1.jpg,69.99
70100,Ring of Fire,2013,Legends of Chima,Speedorz,83,1,http://images.brickset.com/sets/images/70100-1.jpg,9.99
70101,Target Practice,2013,Legends of Chima,Speedorz,101,1,http://images.brickset.com/sets/images/70101-1.jpg,9.99
70102,CHI Waterfall,2013,Legends of Chima,Speedorz,106,1,http://images.brickset.com/sets/images/70102-1.jpg,9.99
70103,Boulder Bowling,2013,Legends of Chima,Speedorz,93,1,http://images.brickset.com/sets/images/70103-1.jpg,9.99
70104,Jungle Gates,2013,Legends of Chima,Speedorz,81,1,http://images.brickset.com/sets/images/70104-1.jpg,9.99
70105,Nest Dive,2013,Legends of Chima,Speedorz,97,1,http://images.brickset.com/sets/images/70105-1.jpg,9.99
70106,Ice Tower,2013,Legends of Chima,Speedorz,101,1,http://images.brickset.com/sets/images/70106-1.jpg,9.99
70107,Skunk Attack,2013,Legends of Chima,Speedorz,97,1,http://images.brickset.com/sets/images/70107-1.jpg,9.99
70108,Royal Roost,2013,Legends of Chima,Speedorz,105,1,http://images.brickset.com/sets/images/70108-1.jpg,9.99
70109,Whirling Vines,2013,Legends of Chima,Speedorz,77,1,http://images.brickset.com/sets/images/70109-1.jpg,9.99
70110,Tower Target,2013,Legends of Chima,Speedorz,92,1,http://images.brickset.com/sets/images/70110-1.jpg,9.99
70111,Swamp Jump,2013,Legends of Chima,Speedorz,91,1,http://images.brickset.com/sets/images/70111-1.jpg,9.99
70112,Croc Chomp,2013,Legends of Chima,Speedorz,105,1,http://images.brickset.com/sets/images/70112-1.jpg,9.99
70113,CHI Battles,2013,Legends of Chima,Speedorz,92,2,http://images.brickset.com/sets/images/70113-1.jpg,14.99
70114,Sky Joust,2013,Legends of Chima,Speedorz,117,2,http://images.brickset.com/sets/images/70114-1.jpg,14.99
70115,Ultimate Speedor Tournament,2013,Legends of Chima,Speedorz,246,2,http://images.brickset.com/sets/images/70115-1.jpg,19.99
70200,CHI Laval,2013,Legends of Chima,Constraction,55,NA,http://images.brickset.com/sets/images/70200-1.jpg,10.99
70201,CHI Eris,2013,Legends of Chima,Constraction,67,NA,http://images.brickset.com/sets/images/70201-1.jpg,10.99
70202,CHI Gorzan,2013,Legends of Chima,Constraction,59,NA,http://images.brickset.com/sets/images/70202-1.jpg,10.99
70203,CHI Cragger,2013,Legends of Chima,Constraction,65,NA,http://images.brickset.com/sets/images/70203-1.jpg,10.99
70204,CHI Worriz,2013,Legends of Chima,Constraction,55,NA,http://images.brickset.com/sets/images/70204-1.jpg,10.99
70205,CHI Razar,2013,Legends of Chima,Constraction,68,NA,http://images.brickset.com/sets/images/70205-1.jpg,10.99
70400,Forest Ambush,2013,Castle,,90,4,http://images.brickset.com/sets/images/70400-1.jpg,7.99
70401,Gold Getaway,2013,Castle,,199,3,http://images.brickset.com/sets/images/70401-1.jpg,17.99
70402,The Gatehouse Raid,2013,Castle,,248,4,http://images.brickset.com/sets/images/70402-1.jpg,24.99
70403,Dragon Mountain,2013,Castle,,376,5,http://images.brickset.com/sets/images/70403-1.jpg,34.99
70404,King's Castle,2013,Castle,,996,7,http://images.brickset.com/sets/images/70404-1.jpg,79.99
70500,Kai's Fire Mech,2013,Ninjago,,102,2,http://images.brickset.com/sets/images/70500-1.jpg,7.99
70501,Warrior Bike,2013,Ninjago,,210,2,http://images.brickset.com/sets/images/70501-1.jpg,17.99
70502,Cole's Earth Driller,2013,Ninjago,,171,2,http://images.brickset.com/sets/images/70502-1.jpg,17.99
70503,The Golden Dragon,2013,Ninjago,,252,3,http://images.brickset.com/sets/images/70503-1.jpg,24.99
70504,Garmatron,2013,Ninjago,,328,3,http://images.brickset.com/sets/images/70504-1.jpg,29.99
70505,Temple of Light,2013,Ninjago,,565,5,http://images.brickset.com/sets/images/70505-1.jpg,59.99
70700,Space Swarmer,2013,Space,Galaxy Squad,86,2,http://images.brickset.com/sets/images/70700-1.jpg,7.99
70701,Swarm Interceptor,2013,Space,Galaxy Squad,218,2,http://images.brickset.com/sets/images/70701-1.jpg,17.99
